,business_id,name,postal_code,score
559,1724,CAFE MUMS,94115,88.4
560,1726,KFC/TACO BELL,94112,98.8
561,1727,SUN RISE RESTAURANT,94110,85.5
562,1733,NEW VILLAGE CAFE,94109,95.6
563,1734,SAI JAI THAI,94109,95.2
564,1741,OSHA THAI NOODLE CAFE,94102,83.2
565,1742,MCALLISTER GROCERY & DELI,94102,100
566,1744,QUICKLY,94109,88.4
567,1747,NARA SUSHI,94109,91
568,1750,LAFAYETTE COFFEE SHOP,94102,77.75
569,1753,RED BALLOON,94110,87.5
570,1754,FISHERMAN'S PIZZERIA INC [#50],94133,75
571,1757,DAR BAR PAKISTANI/INDIAN CUSINE,94109,87
572,1761,SUBWAY SANDWICHES,94102,96.5
573,1764,FLORIO,94115,95
574,1765,MCDONALDS,94124,98.4
575,1768,SUBWAY SANDWICHES,94109,89.6
576,1774,THE CREPE HOUSE,94109,83.33333333
577,1775,SAPPORO-YA,94115,80.4
578,1777,PETE'S DELI & CAFE,94115,90.6
579,1778,PIZZA INFERNO,94115,91.4
580,1784,CAPANNINA,94123,92.5
581,1785,EL AZTECA,94124,92.4
582,1788,EXECUTIVE CAFE,94134,80.33333333
583,1791,GARDEN HOUSE CAFE,94121,93.33333333
584,1792,ATLAS CAFE,94110,92.8
585,1796,PHILIPPINE DELICACIES,94112,85.5
586,1797,TIO CHILOS GRILL,94110,83.25
587,1798,CHEVRON #1512,94103,100
588,1800,BRAVO PIZZA,94112,85
589,1810,TAL-Y-TARA TEA & POLO SHOPPE,94121,97.33333333
590,1811,MOONLIGHT CAFE,94110,92.75
591,1813,CESARIO,94102,94
592,1814,MARRIOTT - 4TH ST BAR & DELI,94103,93
593,1815,SF MARRIOTT BANQUET KITCHEN,94103,96.66666667
594,1822,EL TORO BAR & GRILL,94134,91.25
595,1823,DAVE'S,94103,94.25
596,1824,GRAIN D'OR,94105,91.4
597,1825,TOWER CAFETERIA,94105,96.33333333
598,1829,NOB HILL CAFE,94108,87.2
599,1830,SUSHI ON NORTH BEACH,94133,84.4
600,1831,B44,94104,91
601,1832,MURPHY'S,94108,95.4
602,1833,ROGUE ALES PUBLIC HOUSE,94133,78.6
603,1835,ANNA BAKERY,94108,68.33333333
604,1836,THE OLD SHIP SALOON,94111,91.25
605,1837,CAFE BASTILLE,94104,92.2
606,1838,JADE CAFE,94108,96
607,1843,MA'S DIM SUM & CAFE,94133,71.4
608,1844,BASQUE HOTEL,94133,94.5
609,1850,BATTERY STREET COFFEE ROASTERY,94111,85
610,1852,PAT'S CAFE,94133,91.25
611,1854,CAFE VENUE,94104,97
612,1856,DILLER'S DELICATESSEN,94104,97.75
613,1865,LATTE EXPRESS #3,94133,94
614,1866,STARBUCKS COFFEE,94104,100
615,1867,ESCAPE FROM NEW YORK PIZZA,94104,100
616,1869,TANTE MARIE COOKING SCHOOL,94133,88.25
617,1870,CAFE TIRAMISU,94104,90.8
618,1873,BISTRO 69,94108,85.75
619,1880,PASQUALES,94117,85.33333333
620,1882,SORABOL-STONESTOWN GALLERIA,94132,95
621,1884,HOT DOG ON A STICK,94132,98.66666667
622,1892,RESTAURANT TANUKI,94118,93.5
623,1894,MAI'S VIETNAMESE RESTAURANT,94118,92.25
624,1896,SIMPLE PLEASURES CAFE,94121,96.8
625,1898,BILL'S PLACE,94121,96
626,1899,HAIGS DELICACIES,94118,100
627,1900,CLEMENT STREET BAR & GRILL,94118,92.75
628,1903,GEARY STREET BELLA PIZZA,94118,97
629,1906,ALEX BAKERY,94118,89.75
630,1909,OYAJI RESTAURANT,94121,96.5
631,1912,CAFE BAKERY,94122,84.66666667
632,1915,VILLAGE PIZZA,94118,94.8
633,1916,RESTAURANT MINAMI,94121,98
634,1921,TARAVAL OKAZU YA,94116,86.2
635,1922,ALLSTAR DONUTS,94118,93.33333333
636,1924,KATHY'S CHINESE CUISINE,94116,93.33333333
637,1926,LINCOLN PARK BAR AND GRILL,94121,96.5
638,1927,STARBUCKS COFFEE,94117,99.33333333
639,1928,BLISSFUL BITES,94118,94.66666667
640,1930,SUNRISE DELI,94122,89.5
641,1931,YUMMY YUMMY VIETNAMESE RESTAURANT,94122,79
642,1932,FIVE HAPPINESS,94118,90
643,1936,JITRA THAI CUISINE,94132,93.2
644,1939,STARBUCKS COFFEE,94105,96.8
645,1942,S.F. PIZZA,94103,83
646,1947,SHIMO RESTAURANT,94121,84.33333333
647,1948,MALAYSIAN RESTAURANT,94118,97
648,1949,PLUTO'S,94122,83.33333333
649,1950,BULLSHEAD RESTAURANT,94127,72
650,1952,HAN BAT KOREAN RESTAURANT,94116,86.6
651,1953,JOHNS OCEAN BEACH CAFE,94116,95
652,1954,T C PASTRY,94122,88.16666667
653,1957,KOO,94122,91.5
654,1959,EBISU RESTAURANT,94122,81
655,1960,PARADISE PIZZA,94127,75
656,1963,SPIAZZO,94127,84.25
657,1964,Q,94118,95.5
658,1966,CHIN,94118,90.5
659,1968,AL-MASRI EGYPTIAN RESTAURANT,94121,94
660,1970,MICADO  RESTAURANT,94122,93
661,1972,KENTUCKY FRIED CHICKEN,94109,87.5
662,1973,MY FAVORITE CAFE,94121,89.66666667
663,1977,BURMA SUPERSTAR RESTAURANT,94118,91.25
664,1978,GOLDEN CHARIOT BAKERY & REST,94121,82.2
665,1983,FOUR STAR THEATRE - SNACK BAR,94118,100
666,1989,PRESIDIO GOLF CLUB,94118,96.5
667,1991,SRI THAI CUISINE,94122,87.5
668,1992,GENEVA STEAK HOUSE,94112,83
669,1994,EL POLLO SUPREMO,94112,90.2
670,1999,K.T. NOODLE CUISINE,94132,77.8
671,2001,J AND J BAKERY,94122,76.33333333
672,2002,PANDA EXPRESS,94132,99.66666667
673,2003,SBARRO THE ITALIAN EATERY,94132,92.83333333
674,2004,GREEN GARDEN RESTAURANT,94133,86.5
675,2007,BOCADILLOS,94111,89.33333333
676,2008,HOOK A COOK,94133,87
677,2012,"CHEESE STEAK SHOP, THE",94115,91
678,2016,EXTREME  PIZZA,94115,90.33333333
679,2017,THE GROVE FILLMORE,94115,89.4
680,2020,MONROE RESIDENCE CLUB,94109,85.66666667
681,2027,SANPPO RESTAURANT,94115,86.16666667
682,2030,SAHA,94109,94.66666667
683,2031,KENMORE RESIDENCE CLUB,94109,94.5
684,2032,QUEEN ANNE HOTEL,94109,90.75
685,2035,ISUMIYA,94115,84.4
686,2039,VIA VENETO,94115,93.5
687,2040,KOJI OSAKA YA,94115,83.2
688,2042,SUBWAY SANDWICHES,94118,99.2
689,2043,AH LIN RESTAURANT,94109,88.16666667
690,2044,JOANIE'S DINER INC.,94133,83
691,2047,CHESTNUT DINER,94123,92
692,2048,ESPRESSO ROMA CAFE,94115,91.6
693,2050,"HYDE STREET SEAFOOD HOUSE & RAW BAR, INC",94109,92.25
694,2051,COCOTTE,94109,94.33333333
695,2053,ZA,94109,82.8
696,2054,ZARZUELA,94109,81.25
697,2055,SUN KWONG RESTAURANT,94109,76.25
698,2057,AMARENA,94109,80.25
699,2060,CAFE LOMBARD,94123,80.16666667
700,2061,ATAMI SUSHI BAR & GRILL,94123,92.66666667
701,2063,ZUSHI-PUZZLE,94123,88
702,2066,THAI SPICE RESTAURANT,94109,76.75
703,2070,STREET RESTAURANT,94109,81.33333333
704,2071,HOUSE OF SUSHI,94109,84.75
705,2072,STARBUCKS COFFEE,94109,90.6
706,2076,LEMONGRASS THAI NOODLE,94109,85
707,2077,PEET'S COFFEE & TEA,94109,88.8
708,2080,LA CUCINA,94123,93
709,2085,KENTUCKY FRIED CHICKEN #249,94109,93.33333333
710,2094,CARL'S JUNIOR,94102,96
711,2104,OLYMPIC FLAME CAFE,94102,80.5
712,2105,MILLENNIUM,94102,86.33333333
713,2106,ORIGINAL PERFECT HAMBURGER,94102,86.8
714,2107,KIM THANH RESTAURANT,94102,81.5
715,2109,ANH HONG PHU-NHUAN RESTAURANT,94109,88
716,2110,A LA TURCA,94109,86.4
717,2115,LITTLE HENRY'S RESTAURANT,94109,88
718,2117,SAKANA,94109,92.8
719,2118,AR ROI,94109,94
720,2124,RUTH'S CHRIS STEAK HOUSE,94109,96
721,2127,NOAH'S BAGELS,94133,89
722,2131,DRAGON WELL,94123,94.2
723,2132,B & M MEI SING RESTAURANT,94105,93.33333333
724,2134,"CHIEFTAIN IRISH PUB, THE",94103,86.75
725,2135,HOWARD STREET COFFEE ROASTERY CAFE,94105,98
726,2136,STARBUCKS COFFEE,94122,96.5
727,2138,BOUDIN BAKERY,94105,94
728,2143,THE BITTER END,94118,96
729,2144,SHERA.-PAL.HOTEL MAXFIELD'S GRILL,94105,91.2
730,2145,FRINGALE,94107,95
731,2148,LE CHARM,94103,89
732,2150,POPEYE'S CHICKEN,94110,94.6
733,2152,HARD KNOX CAFE,94107,84.2
734,2155,DOMINO'S PIZZA,94124,98.4
735,2156,GOAT HILL PIZZA,94107,90.8
736,2165,CAFFE SAPORE,94133,91.25
737,2168,CAFE FRANCISCO,94133,92.75
738,2172,MAMAS ON WASHINGTON SQUARE,94133,87.33333333
739,2173,YERBA BUENA MARKET,94103,82.8
740,2175,ACQUERELLO,94109,97.5
741,2180,INDIA GARDEN RESTAURANT,94103,76.25
742,2189,PRINCESS BAKERY,94112,81.4
743,2193,NEW CITY BAKERY,94134,88.8
744,2199,PANTA REI,94133,81.6
745,2200,ORIGINAL U.S. RESTAURANT,94133,81.2
746,2201,WALI BAKERY AND CAFE,94133,81.25
747,2205,YOU'S DIM SUM RESTAURANT,94133,82.25
748,2206,LES CROISSANT CAFE,94115,89.83333333
749,2216,HONG KONG CLAY POT CITY RESTAURANT,94108,78
750,2218,STARBUCKS COFFEE,94111,91.33333333
751,2219,CHUNG KING RESTAURANT,94133,90.8
752,2223,GARDEN BAKERY,94133,84.66666667
753,2226,PALIO PANINOTECA,94111,92.33333333
754,2228,TOKYO EXPRESS,94111,90
755,2233,THE AA BAKERY & CAFE,94108,71.4
756,2234,KAM LOK RESTAURANT,94108,82
757,2235,GOLDEN HORSE RESTAURANT,94109,89
758,2240,LE REGENCY,94108,100
759,2243,CAFE CLAUDE,94108,97.25
760,2244,STARBUCKS COFFEE,94111,98
761,2245,STARBUCKS COFFEE,94108,96
762,2249,RAMZI'S CAFE,94104,97.2
763,2252,NIJI JAPANESE GRILL,94104,97.5
764,2256,BLUE DANUBE COFFEE HOUSE,94118,92.66666667
765,2257,BISTRO BURGER,94104,91.75
766,2261,RITZ-CARLTON SF - EMPLOYEE CAFETERIA,94108,89.8
767,2262,RITZ-CARLTON SF - BANQUET KITCHEN,94108,93.8
768,2263,TAIWAN RESTAURANT,94118,94.66666667
769,2265,H CAFE,94114,91.8
770,2266,ALI BABA'S CAVE RESTAURANT,94110,90.8
771,2268,TIN FISH AT EAGLE CAFE,94133,93.5
772,2270,WEI LEE CHINESE FOOD & DONUT,94118,84
773,2274,LA MEDITERRANEE,94114,95.33333333
774,2279,GOLDEN DONUT,94121,95.5
775,2280,SAKANA BUNE RESTAURANT,94121,87.6
776,2282,PACIFIC CAFE,94121,98
777,2292,ORIENTAL SEAFOOD RESTAURANT,94122,80.16666667
778,2293,GOLD MIRROR ITALIAN RESTAURANT,94116,97.2
779,2298,MCCARTHY'S PORTALS,94127,94.5
780,2299,STARBUCKS COFFEE,94109,98
781,2302,MANOR COFFEE SHOP,94127,61
782,2305,TIA MARGARITA INC,94121,93.5
783,2307,ASIA EXPRESS,94132,91.6
784,2308,GOLDILOCKS,94112,95.83333333
785,2309,BURGER KING,94112,97
786,2312,OCEAN PIZZA RESTAURANT,94112,89.2
787,2313,HOT DOG BILLS #2 (DRIVING RANGE),94132,98
788,2315,TAQUERIA CAN-CUN,94110,94.4
789,2317,BURGER JOINT,94110,97
790,2318,GARCON,94110,94.66666667
791,2323,BLUE FRONT DELI,94117,90
792,2325,THE CITRUS CLUB,94117,89.75
793,2326,IRMA'S PAMPANGA RESTAURANT,94103,82.4
794,2331,JADE CAFE,94103,81.75
795,2334,LA PAZ RESTAURANT,94110,84
796,2335,VELVET CANTINA,94110,93.75
797,2336,RISTORANTE TI PIACERA,94109,89.4
798,2337,EL TACO LOCO INC.,94110,86.4
799,2339,COMPANY RESTAURANT,94110,93.5
800,2340,CAFE QUE TAL,94110,94.5
801,2343,GRAND MISSION DONUT & BAKERY,94110,97.8
802,2345,LUNG SHAUN RESTAURANT,94110,84.8
803,2346,LAWRENCE BAKERY CAFE,94110,97.4
804,2347,LAS TINAJAS,94110,93
805,2351,TAQUERIA LA ALTENA,94110,87
806,2352,SMILE'S  B.B.Q.,94110,89.6
807,2356,TAQUERIA EL FAROLITO,94110,86
808,2357,CHINA EXPRESS,94110,85
809,2358,TAQUERIA SAN JOSE #1,94110,90
810,2359,LA TRAVIATA,94110,89.33333333
811,2360,LA TAQUERIA,94110,85
812,2362,NICARAGUA RESTAURANT,94110,84.4
813,2363,JENNY & JESSE RESTAURANT,94110,90.6
814,2366,JAVALENCIA,94110,86.8
815,2369,CLOONEY'S,94110,92
816,2373,HERBIVORE-THE EARTHLY GRILL,94117,89.33333333
817,2374,BEAN BAG COFFEE HOUSE,94117,88.75
818,2375,FLY,94117,84.66666667
819,2377,SQUAT & GOBBLE CAFE #1,94117,80.75
820,2384,TWO JACKS SEAFOOD,94117,88.33333333
821,2385,CAFE INTERNATIONAL,94117,94.75
822,2387,MEMPHIS MINNIE'S BBQ JOINT,94117,89
823,2388,BEST OF THAI NOODLE,94117,90.8
824,2390,GOLDEN RICE BOWL,94122,66.33333333
825,2397,PLOY #2 THAI CUISINE,94117,91.8
826,2401,FLIPPERS GOURMET BURGERS,94102,82.25
827,2404,"ORBIT ROOM CAFE, THE",94102,92.66666667
828,2406,THEP-PHANON RESTAURANT,94117,82.66666667
829,2407,BUTTER,94103,93.33333333
830,2409,MISSION HUNAN RESTAURANT,94103,94.2
831,2410,TIN TAN CAFE,94103,93.8
832,2418,MANIVANH THAI RESTAURANT,94110,86.5
833,2420,TAQUERIA SAN FRANCISCO,94110,92.5
834,2421,ST FRANCIS FOUNTAIN,94110,81.4
835,2426,BOOGALOOS,94110,93.4
836,2427,TAQUERIA EL FAROLITO #3,94110,78.83333333
837,2428,LA GALLINITA,94110,71.25
838,2433,PUERTO ALEGRE NO. 2,94110,91.5
839,2437,MANORA'S THAI CUISINE,94103,86.75
840,2447,NEW CASTILLITO INC.,94110,96.6
841,2453,KENNY'S RESTAURANT,94110,89.66666667
842,2454,SAN JALISCO,94110,85.5
843,2455,MUDDY WATERS,94110,99.2
844,2463,BLOSSOM BAKERY,94108,87.33333333
845,2465,THE GRUBSTAKE,94109,94
846,2469,OKOZE SUSHI,94109,89.5
847,2472,STARBUCKS COFFEE,94115,99
848,2475,FATTOUSH RESTAURANT,94114,91.75
849,2483,CAFE UNION,94123,93.6
850,2493,MIYABI JAPANESE RESTAURANT,94114,87
851,2495,STARBUCK'S COFFEE #525,94115,97.66666667
852,2497,PLUTO'S,94123,86.4
853,2501,POSH BAGEL,94108,100
854,2505,AMERICANA GRILL & FOUNTAIN,94121,91.66666667
855,2507,ALEGRIAS,94123,97.33333333
856,2517,NOAH'S NEW YORK BAGELS #2127,94115,87.66666667
857,2519,PACIFIC PLAZA CAFE,94109,93.5
858,2521,LOVEJOY'S TEAROOM & ANTIQUES,94114,95.25
859,2523,VENICE PIZZA AND RESTAURANT,94112,90.75
860,2535,PEET'S COFFEE & TEA,94115,91.8
861,2538,KATES KITCHEN,94102,82.66666667
862,2542,PETER D'S RESTAURANT,94109,80.25
863,2544,EMPEROR PALACE RESTAURANT,94118,78.75
864,2548,NOAH'S NEW YORK BAGELS #2120,94118,90
865,2549,THAI CAFE,94118,85.5
866,2553,ITS TOPS COFFEE SHOP,94103,95.4
867,2555,EXTREME PIZZA,94123,88.33333333
868,2559,HAI'S RESTAURANT,94102,97.5
869,2561,ANANDA FUARA,94102,83
870,2578,STARBUCKS COFFEE,94111,98
871,2579,SB40/CARMENS RESTAURANT,94107,88.2
872,2580,CAFE MARS,94103,90
873,2586,J & E CAFE,94110,77.66666667
874,2588,THE CLIFT HOTEL (CAFETERIA),94102,94.8
875,2589,DOJIMA-ANN,94102,91.4
876,2590,SF HILTON - MAIN KITCHEN,94102,96.6
877,2592,STARBUCKS COFFEE,94102,99.2
878,2593,BELLA TRATTORIA,94118,90
879,2596,LA VIE VIETNAMESE REST,94121,96.66666667
880,2597,STARBUCKS COFFEE,94114,99
881,2598,ROUND TABLE PIZZA,94112,94.6
882,2599,HONG KONG RESTAURANT,94134,79.2
883,2600,CANTO DO BRAZIL,94102,91.33333333
884,2601,SOTANO GRILL,94108,82.6
885,2609,PRIDE OF THE MEDITERRANEAN,94115,81.2
886,2610,CAFE LA BOHEME,94110,90
887,2613,ESCAPE FROM N.Y. PIZZA,94114,91
888,2615,THAI CHEF 2,94114,71
889,2619,KEZAR BAR & RESTAURANT,94117,81
890,2620,BAMBINO'S RISTORANTE,94117,83.66666667
891,2622,WING HING RESTAURANT,94134,83.6
892,2627,BURGERMEISTER,94114,90.8
893,2632,MARTHA & BROS COFFEE CO,94110,89.8
894,2633,STARBUCKS COFFEE,94111,93
895,2638,SF BAGEL CO. (KATZ BAGELS),94103,90.6
896,2643,THE CREPEVINE,94114,93.66666667
897,2645,RANGE,94110,93
898,2646,THE PHOENIX BAR & RESTAURANT,94110,89
899,2648,BALOMPIE CAFE,94110,85.5
900,2649,WAN KEE RESTAURANT,94110,86.6
901,2652,VILLAGE PIZZERIA,94109,94.33333333
902,2653,MI LINDO PERU',94110,86.8
903,2659,HUNAN CHEF,94110,86.6
904,2664,ALICE'S RESTAURANT,94131,78.6
905,2667,ARIAKE,94118,95.6
906,2671,MANDARIN VILLA RESTAURANT,94102,71.6
907,2674,YUZU,94123,93.2
908,2676,FIREFLY,94114,94.5
909,2682,EL AHORRO,94110,91
910,2684,ERIC'S RESTAURANT,94131,78
911,2688,EL ZOCALO RESTAURANT,94110,83.6
912,2689,THE BLUE PLATE,94110,98.8
913,2690,LOS PANCHOS,94110,91.8
914,2692,TYGER'S,94131,96.8
915,2697,HOWARD'S CAFE,94122,62
916,2700,NANJING ROAD,94122,72
917,2702,HERBIVORE-THE EARTHLY GRILL,94110,94.8
918,2704,JUDY'S CAFE,94123,89.8
919,2706,MEZES RESTAURANT,94123,87.6
920,2709,MELS DRIVE IN,94123,84.6
921,2714,BARNEY'S GOURMET BURGER,94123,92.33333333
922,2716,RED A BAKERY,94118,92
923,2717,GOURMET DIM SUM & CAFE,94118,84.5
924,2721,RED JADE RESTAURANT,94114,91
925,2724,HUNAN EMPIRE,94123,88
926,2725,BOBOQUIVARI'S,94123,89.25
927,2732,THE CREEK CAFE,94110,87.83333333
928,2733,NEW MANGIA TUTTI RISTORANTE,94111,86
929,2737,CAFFE' ROMA,94103,93
930,2738,RAINBOW WAY RESTAURANT,94107,69
931,2739,ROSE'S CAFE,94123,87.2
932,2743,NOAH'S NEW YORK BAGELS #2147,94103,93
933,2749,TAQUERIA CANCUN,94110,93.75
934,2750,HAMANO SUSHI,94114,93
935,2751,CAFE PONTE,94114,89.6
936,2752,TERRACE CAFE,94115,87.83333333
937,2755,SOCIALE,94118,92.5
938,2756,STARBUCKS COFFEE,94118,95.5
939,2758,OSTERIA,94115,92.66666667
940,2759,CASA MEXICANA,94114,88.2
941,2764,AL-HAMRA,94103,87.2
942,2766,TAQUERIA GUADALAJARA,94112,87.83333333
943,2767,HUI LAU SHAN SF,94118,87
944,2768,STARBUCKS COFFEE,94102,99.2
945,2773,TOGO'S EATERY,94103,95
946,2777,STARBUCKS COFFEE,94111,99.2
947,2778,LEE'S DELI,94107,94.8
948,2780,PEET'S COFFEE,94104,99
949,2784,JAMBA JUICE CO,94111,98
950,2785,G & L RESTAURANT,94134,76.2
951,2788,SUSHI HUNTER,94133,85.66666667
952,2790,MIKADO SUSHI,94103,85.5
953,2796,JAMBA JUICE,94114,94.5
954,2797,MELS DRIVE-IN,94109,87.4
955,2798,MONGKOK DIM SUM & RESTAURANT,94122,84
956,2799,STARBUCKS COFFEE,94102,94.5
957,2803,MO'S GRILL,94107,94.5
958,2805,STARBUCKS COFFEE,94108,94
959,2807,GRANDEHO'S KAMEKYO II,94109,88.75
960,2808,NEW EMMY'S RESTAURANT,94127,84
961,2809,THE RESIDENCE,94114,92.33333333
962,2810,STARBUCKS COFFEE,94102,100
963,2815,TANDOOR ON HAIGHT,94117,88.25
964,2818,STARBUCKS COFFEE,94105,97
965,2820,MOCHICA,94107,82
966,2821,FORBES ISLAND CORPORATION,94133,91.33333333
967,2823,GRAND HYATT - BISTRO-EMPLOYEE CAFETERIA,94108,89.2
968,2826,PENA PACHAMAMA,94133,73.66666667
969,2827,SOUTH END GRILL 'N' BAR,94110,86.5
970,2828,JOEY'S,94102,91.6
971,2829,EAGLE PIZZA,94116,94
972,2833,LEFTY O`DOUL`S,94102,78.4
973,2836,HARD ROCK CAFE,94133,90.25
974,2837,KITARO JAPANESE RESTAURANT,94121,94.2
975,2840,THE OLYMPIC CLUB AT LAKESIDE,94132,94.5
976,2841,"THE OLYMPIC CLUB AT LAKESIDE, UPPER",94132,94
977,2842,SEASONS RESTAURANT,94103,94.6
978,2843,SAN RAKU RESTAURANT,94109,92.8
979,2849,KELLS,94133,86.33333333
980,2851,ZUPPA,94107,76
981,2854,SANRAKU,94103,90.6
982,2857,JILLIAN'S,94103,87
983,2858,KOKKARI,94111,93
984,2861,AT&T - MAIN KITCHEN/SUITE LEVEL [145084],94107,94.14285714
985,2862,JASPER'S CORNER TAP & KITCHEN,94102,95
986,2863,HAYSTACK PIZZA RESTAURANT,94114,89.5
987,2866,ELIZA'S RESTAURANT,94115,96.4
988,2869,HOLIDAY INN EXPRESSHOTEL - PANTRY KITCHEN,94133,93.5
989,2870,FOUNTAIN CAFE,94104,96
990,2871,STARBUCK'S COFFEE #6605,94110,98
991,2873,SUSHI ROCK,94109,83.2
992,2879,ROY'S,94105,91
993,2880,ALPHA MARKET,94117,79
994,2883,CAFE DELUCCHI,94133,94
995,2884,STARBUCKS COFFEE,94104,100
996,2885,MOMO'S,94107,96.5
997,2893,FOREIGN CINEMA,94110,97
998,2896,TLALOC TAQUERIA,94111,86
999,2898,THE CHEESECAKE FACTORY,94102,75
1000,2899,PUBLIC HOUSE/MIJITA,94107,95.16666667
1001,2902,MYCONOS RESTAURANT,94109,88.4
1002,2905,BUCKSHOT BAR,94118,92
1003,2907,MARKET CAFE,94117,86.4
1004,2910,LUNA PARK,94110,87
1005,2917,OMNI S.F. HOTEL - MAIN KITCHEN,94104,98
1006,2919,OMNI S.F. HOTEL - RESTAURANT & BAR,94104,98.6
1007,2920,ACADEMY OF ARTS UNIV- I HOUSE CAFE,94109,96.4
1008,2922,THE WHITE HORSE,94102,95.66666667
1009,2924,LEATHERNECK STEAKHOUSE - MARINES' MEMORIAL ASSN,94102,91.4
1010,2925,MARINES MEMORIAL CLUB - BANQUET,94102,97.6
1011,2926,LUQUES RESTAURANT & BAR,94102,91.6
1012,2927,THE THAI STICK,94109,90
1013,2928,ELKS CLUB,94102,96
1014,2929,ACADEMY OF ARTS UNIVERSITY,94109,93.5
1015,2932,IL FORNAIO GASTRONOMIA ITALIANA,94111,92.75
1016,2933,CASTAGNOLA'S RESTAURANT,94133,80
1017,2934,LOU'S FISH SHACK,94133,89.75
1018,2941,HARRINGTON'S BAR & GRILL,94111,100
1019,2942,WHOLE FOODS MARKET,94109,95
1020,2943,TARANTINO'S,94133,85.5
1021,2944,FISHERMAN'S GROTTO,94133,78.66666667
1022,2945,NEW SUN HONG KONG RESTAURANT,94133,80.2
1023,2949,SAFEWAY STORE #4601,94111,84
1024,2950,CATHAY HOUSE,94108,73.33333333
1025,2951,HOUSE OF CHEN,94114,86.2
1026,2952,RAINFOREST CAFE,94133,96.66666667
1027,2955,CAFFE DELLE STELLE,94102,90.75
1028,2956,ELEPHANT & CASTLE PUB RESTAURANT,94111,88.4
1029,2957,GOLDEN STATE ADULT DAY HEALTH CARE,94121,99.5
1030,2967,CHAYA BRASSERIE SAN FRANCISCO,94105,93
1031,2968,RASSELAS,94115,88.75
1032,2969,TONG PALACE,94121,83.66666667
1033,2970,GOOD EARTH CAFE,94108,99.2
1034,2971,ST MARY'S HOSPITAL CAFETERIA,94117,99
1035,2972,PORTICO,94103,96.33333333
1036,2973,KOH SAMUI & THE MONKEY,94107,87.42857143
1037,2974,LEAPING LEMUR CAFE,94132,89.2
1038,2978,JAY N BEE CLUB,94110,92.5
1039,2980,PUERTO ALEGRE,94110,91
1040,2981,CHENERY PARK RESTAURANT,94131,93.33333333
1041,2984,PLAYA AZUL SEAFOOD REST. & BAR,94110,89.6
1042,2987,THE PENTHOUSE CLUB & STEAKHOUSE,94133,95.6
1043,2995,CAFE ROCCO,94103,92.33333333
1044,2996,PALOMINO EURO-BISTRO,94105,92.33333333
1045,3006,CAFE VENUE,94104,96.33333333
1046,3008,SINBAD'S PIER 2,94111,68.33333333
1047,3011,FLEUR DE LYS,94109,100
1048,3014,FAR EAST CAFE,94108,86.33333333
1049,3016,"R & G EXECUTIVE LOUNGE, INC",94108,78.5
1050,3019,TAD'S,94102,82.75
1051,3021,JOE'S CRAB SHACK,94133,84.66666667
1052,3025,PEKING RESTAURANT,94122,89.4
1053,3028,MY TOFU HOUSE,94118,93.2
1054,3029,TENNESSEE GRILL INC,94116,88.5
1055,3031,VICTOR'S PIZZA,94109,87
1056,3032,CHIPOTLE MEXICAN GRILL,94105,91.75
1057,3035,NEW STAR CAFE,94109,79.25
1058,3038,TURK & LARKIN DELI,94102,91
1059,3043,ST. FRANCIS YACHT CLUB,94123,86.5
1060,3046,MOLLIE STONE'S GRAND CENTRAL MARKET,94115,93.2
1061,3048,CRUSTACEAN,94109,84.75
1062,3050,BENKYODO CO,94115,96
1063,3052,CONCORDIA-ARGONAUT,94109,93
1064,3053,HARRIS' RESTAURANT,94109,95
1065,3054,MCCORMICK & KULETO'S SEAFOOD RESTAUNT,94109,87.66666667
1066,3055,"SAFEWAY STORES, INC. #995",94115,90.2
1067,3056,CAFE MASON,94102,87.25
1068,3059,LAS MARGARITAS,94133,92.75
1069,3061,GHIRARDELLI CHCOCOLATE COMPANY,94109,90.25
1070,3062,THAI STICK 4.0,94109,94.2
1071,3065,CHA-AM RESTAURANT,94107,77.2
1072,3066,COCO 500,94107,94.75
1073,3070,FLOWER MARKET CAFE,94107,80.66666667
1074,3072,"HOTEL UTAH SALOON, THE",94107,81.75
1075,3073,DELANCEY ST. RESTAURANT,94107,97.2
1076,3076,LIMON RESTAURANT,94103,88.6
1077,3079,GRAND VIEWS,94108,90.6
1078,3080,YAKINIKU HOUSE JUBAN,94115,88.75
1079,3082,ONE MARKET RESTAURANT,94105,91.4
1080,3084,ITALIAN AMERICAN SOCIAL CLUB,94112,87.75
1081,3089,TOKYO EXPRESS - TERIYAKI HOUSE,94105,87.5
1082,3090,YANK SING RESTAURANT,94105,99.5
1083,3091,MARRIOTT HOTEL - B3 EMPLOYEE CAFE,94103,96.33333333
1084,3095,WHITCOMB HOTEL BAR & GRILL,94103,77.75
1085,3097,MEHFIL INDIAN CUISINE,94107,83.66666667
1086,3100,EUREST DINING SERVICES,94105,98
1087,3102,TOWN'S END RESTAURANT & BAKERY,94107,97
1088,3106,FOUR SEAS RESTAURANT,94108,81.33333333
1089,3111,THE FAMILY,94108,94.5
1090,3112,LORI'S DINER,94102,92.2
1091,3114,FRANCISCAN CRAB RESTAURANT,94133,85.5
1092,3115,YEE'S RESTAURANT,94133,69
1093,3116,SAM'S GRILL,94104,100
1094,3118,HYATT UNION SQUARE MAIN KITCHEN,94108,89.4
1095,3120,CIOPPINO'S,94109,92.2
1096,3121,LE CENTRAL BISTRO CORP,94108,98.66666667
